Source,Igbo,Hausa,Yoruba
"If your area floods often, don’t wait until the last minute to move important documents and valuables to a higher place.","Ọ bụrụ na ide mmiri na-emekarị n'ógbè unu, echela ruo oge ikpeazụ tupu i bugara akwụkwọ ndị dị mkpa na ihe ndị dị oké ọnụ ahịa n'ebe dị elu.","Idan yankinku yana fama da ambaliya akai-akai, kada ku jira har lokaci ya ƙure kafin ku ku mahimman takardu da kayan ku zuwa wuri mai tudu.","Tó bá jẹ́ pé ọ̀pọ̀ ìgbà ni òjò máa ń rọ̀ ní àdúgbò rẹ, má ṣe dúró dìgbà tó máa pẹ́ jù kó o tó gbé àwọn ìwé pàtàkì àtàwọn nǹkan tó níye lórí lọ síbi tó ga."
"Harmattan is here, and it’s making everywhere dry. Please don’t burn refuse carelessly, bushfires spread fast.","Harmattan nọ ebe a, ọ na-emekwa ka ebe niile kpọọ nkụ. Biko agbakwala ihe mkpofu ọkụ n'emeghị ihe ọbụla, ọkụ ọhịa na-agbasa ngwa ngwa.","Lokacin sanyi ya iso, kuma yana busar da ko'ina. Don Allah ku guji ƙona shara ba tare da kula ba, gobarar daji na yaɗuwa da sauri.","Ọyẹ́ wà níbí, ó sì ń mú kí gbogbo ibi gbẹ. Ẹ jọ̀wọ́ ẹ má ṣe sun ìdọ̀tí láìronújinlẹ̀, iná igbó máa ń yára tàn kálẹ̀."
"The rainy season is starting soon. If your roof has been leaking, fix it now before the storms begin.","Oge udu mmiri na-amalite n'oge na-adịghị anya. Ọ bụrụ na ụlọ gị anọwo na-agbapụ mmiri, dozie ya ugbua tupu oké ifufe amalite.","Lokacin damina zai fara nan ba da jimawa ba. Idan rufin gidanku yana yoyo, ku gyara shi yanzu kafin a fara ruwa mai tsanani.","Àkókò òjò máa tó bẹ̀rẹ̀. Bó bá jẹ́ pé òrùlé rẹ ti ń dà, rí i pé o tún un ṣe kó tó di pé ìjì bẹ̀rẹ̀."
"Stagnant water breeds mosquitoes. If you don’t want malaria, empty those buckets and clear your drainage.","Mmiri na-adịghị emepụta ihe na-amụba anwụnta. Ọ bụrụ na ị chọghị ịrịa ịba, kpofuo bọket ndị ahụ ma kpochapụ ọwa mmiri gị.","Ruwan da ke tare wuri guda yana haifar da sauro. Idan ba ku son kamuwa da cutar maleriya, ku zubar da abubuwan cikin waɗancan bokitan, kuma ku tsabtace magudanan ruwanku.","Bí omi bá dúró sójú kan, àwọn ẹ̀fọn á máa pọ̀ sí i. Bí o kò bá fẹ́ àrùn ibà, tú àwọn korobá wọ̀nyẹn, kí o sì fọ ọ̀nà ìsun omi rẹ."
"The heat is making wells dry up. If you rely on borehole water, start storing now.","Okpomọkụ na-eme ka olulu mmiri kpọnwụọ. Ọ bụrụ na ị na-adabere na mmiri olulu mmiri, malite ichekwa ya ugbua.","Zafi yana sa rijiyoyi su bushe. Idan kun dogara ne da ruwan burtsatse, ku fara adana ruwa yanzu.","Ooru tó ń mú ń mú kí àwọn kànga gbẹ. Tó bá jẹ́ pé omi tó ń wá látinú ihò abẹ́lẹ̀ lo máa ń lò, bẹ̀rẹ̀ sí í tọ́jú rẹ̀ báyìí."
"If your area floods often, consider joining a community response team. Helping each other makes evacuations easier.","Ọ bụrụ na ide mmiri na-emekarị n'ógbè unu, tụlee isonye n'òtù enyemaka nke obodo. Inyerịtara ibe anyị aka na-eme ka isi n'ụlọ pụọ dị mfe karị.","Idan yankinku yana fama da ambaliya akai-akai, ku fara tunanin shiga ƙungiyar taimakon gaggawa ta al'umma. Taimakon juna yana sauƙaƙa ɗebe mutane daga wurin haɗari.","Tó bá jẹ́ pé ọ̀pọ̀ ìgbà ni omíyalé máa ń wáyé lágbègbè rẹ, o lè dara pọ̀ mọ́ àwùjọ kan tó ń ṣèrànwọ́ fún àwọn tí omíyalé bá ṣẹlẹ̀. Bá a bá ń ran ara wa lọ́wọ́, á jẹ́ ká lè tètè kúrò níbi tá a wà."
"Your generator should NEVER be inside the house. Carbon monoxide is silent but deadly, please keep it outside.","Igwe na-enye gị ọkụ ekwesịghị ịdị n'ime ụlọ. Kabọn monkzaide adịghị eme mkpọtụ ma ọ na-egbu egbu, biko hapụ ya n'èzí.",Kada ku TAƁA ajiye janaretanku a cikin gida. Ba a ganin sinadarin Carbon monoxide amma yana da haɗari; don Allah kuna ajiye shi a waje.,"Kò yẹ kí ẹ̀rọ amúnáwá yín wà nínú ilé rárá. Kòkòrò carbon monoxide kì í sọ̀rọ̀, àmọ́ ó léwu, ẹ jọ̀wọ́ ẹ má ṣe jẹ́ kó wọlé."
"The government is improving drainage in some parts of Lagos. Until then, avoid dumping waste in gutters.","Gọọmentị na-emeziwanye mmiri n'akụkụ ụfọdụ na Legọs. Ruo mgbe ahụ, zere ikpofu ahịhịa n'ọwa mmiri.","Gwamnati tana inganta magudanan ruwa a wasu sassan Lagos. Har zuwa a kammala aikin, ku guji zubar da shara a cikin magudanan ruwa.","Ìjọba ń mú kí omi tó ń ṣàn lọ sí àwọn apá ibì kan nílùú Èkó sunwọ̀n sí i. Kó tó dìgbà yẹn, má ṣe máa da pàǹtírí sínú kòtò."
"High winds can knock down trees and power lines. If you see a loose electric cable, call the power company, don’t touch it.","Ifufe na-efesi ike nwere ike igbutu osisi na eriri eletrik. Ọ bụrụ na ị hụ eriri eletriki na-atọ atọ, kpọọ ụlọ ọrụ eletriki, e metụla ya aka.","Iska mai ƙarfi na iya karya bishiyoyi da wayoyin wutar lantarki. Idan kukuka ga wayar lantarki ta tsinke, ku kira kamfanin wutar lantarki, kada ku taɓata.","Ẹ̀fúùfù líle máa ń wó igi, ó sì máa ń wọ́n àwọn òpó iná mànàmáná. Bí ẹ bá rí kábíẹ̀lì iná tí kò dúró dáadáa, ẹ pe ilé-iṣẹ́ iná, ẹ má fọwọ́ kàn án."
"If you see cracks in your walls or floors after heavy rainfall, take them seriously. It could be an early sign of a structural problem.","Ọ bụrụ na ị hụ ebe mgbawa na mgbidi gị maọbụ ụlọ gị mgbe oké mmiri zosịrị, were ya na ọ bụ ihe ọjọọ. Ọ nwere ike ibu na nsogbu na-abịa.","Idan kukuka ga tsago a bango ko benen gidanku bayan ruwan sama mai tsanani, ku ɗauke shi da muhimmanci. Yana iya zama alamar matsalar ginin gidan.","Tó o bá rí i pé ògiri tàbí ilẹ̀ rẹ ti fọ́ lẹ́yìn òjò tó rọ̀ gan-an, má ṣe jẹ́ kó sú ẹ. Ó lè jẹ́ àmì tó ń fi hàn pé ìṣòro kan wà nínú ilé náà."
The Ministry of Environment urges citizens to prepare for increased rainfall this month. Flood-prone communities should take early precautions.,Mịnịstrị na-ahụ maka gburugburu ebe obibi na-arịọ ụmụ amaala ka ha jikere maka mmụba nke mmiri ozuzo n'ọnwa a. Obodo ndị ide mmiri nwere ike ịda kwesịrị ime ihe ngwa ngwa.,Ma'aikatar Muhalli tana horon ‘yan ƙasa da su shirya don ƙarin ruwan sama a wannan watan. Al'ummomin da ke cikin cikin barazanar ambaliya su ɗauki matakan kariya da wuri.,Ilé Iṣẹ́ Àyíká rọ àwọn aráàlú láti múra sílẹ̀ fún òjò tó ń rọ̀ lóṣù yìí. Àwọn ìlú tó ṣeé ṣe kí omíyalé dé gbọ́dọ̀ tètè wá nǹkan ṣe sí i.
"The Nigerian Meteorological Agency predicts stronger harmattan winds this year. Respiratory conditions may worsen, so take necessary health precautions.","Ụlọọrụ na-ahụ maka ọnọdụ ihu igwe na Naịjirịa na-ekwu na ifufe ụgụrụ ga-esi ike n'afọ a. Ọnọdụ iku ume pụrụ ịka njọ, ya mere kpachara anya maka ihe ndị dị mkpa metụtara ahụ ike.","Hukumar Harkokin Yanayi ta Najeriya tana hasashen iska mai ƙarfi a lokacin sanyi na wannan shekara. Cututtukan numfashi na iya tsananta, don haka ku ɗauki matakan kariya na lafiya.","Ẹ̀ka Àjọ Ìṣirò Afẹ́fẹ́ Nàìjíríà sọ àsọtẹ́lẹ̀ afẹ́fẹ́ ọyẹ́ tó lágbára sí i lọ́dún yìí. Ìṣòro ọ̀nà tí èémí gbà ń ṣiṣẹ́ lè burú sí i, nítorí náà, o gbọ́dọ̀ ṣọ́ra."
"The State Emergency Management Agency (SEMA) is monitoring flood-prone areas. If you need assistance, reach out to your local office.","Ụlọọrụ na-ahụ maka ihe mberede na steeti (SEMA) na-enyocha ebe na-enwekarị ide mmiri. Ọ bụrụ na ị chọrọ enyemaka, kpọtụrụ ụlọ ọrụ dị n'ógbè gị.","Hukumar Ba da Agajin Gaggawa ta Jiha (SEMA) tana sa ido kan yankunan da ke cikin barazanar ambaliya. Idan kuna buƙatar taimako, ku tuntuɓi ofishinta na yankinku.","Àjọ tó ń rí sí ọ̀ràn pàjáwìrì lágbègbè (SEMA) náà ti ń ṣọ́ àwọn àgbègbè tó ṣeé ṣe kí omíyalé dé. Tó o bá nílò ìrànlọ́wọ́, kàn sí ẹ̀ka ọ́fíìsì tó wà ládùúgbò rẹ."
The National Emergency Management Agency (NEMA) has activated response teams due to heavy flooding in parts of Delta State. Stay alert for further updates.,Ụlọọrụ na-ahụ maka ihe mberede na mba (NEMA) ewepụtala ndị ọrụ enyemaka n'ihi nnukwu ide mmiri na mpaghara Delta Steeti. Nọrọ na nche maka mmelite ndị ọzọ.,Hukumar Ba da Agajin Gaggawa ta Ƙasa (NEMA) ta ƙaddamar da ƙungiyoyin bayar da taimakon gaggawa saboda ambaliya mai tsanani a wasu sassan Jihar Delta. Ku kasance cikin shiri don sabbin bayanai.,Àjọ Ìdarí Àjálù Orílẹ̀-èdè (NEMA) ti dá àwọn ẹgbẹ́ ìdáhùn sílẹ̀ nítorí omíyalé tó lágbára ní àwọn apá ibì kan ní ìpínlẹ̀ Delta. Ẹ wà lójúfò fún àtúnṣe síi.
The Ministry of Agriculture encourages farmers to adopt climate-smart techniques to improve yield despite unpredictable weather patterns.,Ministri na-ahụ maka ọrụ ugbo na-agba ndị ọrụ ugbo ume ka ha na-eji usoro ndị na-echebara ọnọdụ ihu igwe echiche eme ihe iji mee ka mkpụrụ ha na-amịkwu amịkwu n'agbanyeghị ọnọdụ ihu igwe a na-atụghị anya ya.,Ma'aikatar Noma da Kiwo tana ƙarfafa manoma kan su rungumi fasahohin noma masu dacewa da yanayi don inganta amfanin gona duk da rashin tabbas ɗin yanayi.,Ilé-iṣẹ́ Àgbẹ̀ rọ àwọn àgbẹ̀ láti lo àwọn ọ̀nà tí ó mọ̀ nípa àyíká láti mú kí irè oko pọ̀ sí i láìka bí ojú ọjọ́ ṣe máa ń rí sí.
"The health ministry advises against drinking untreated rainwater, as contamination levels are high in some urban areas. Boil or filter before use.","Ministri na-ahụ maka ahụ ike na-adụ ọdụ ka a ghara ịṅụ mmiri ozuzo a na-emebeghị ka ọ dị ọcha, ebe ọ bụ na mmetọ dị elu n'ebe ụfọdụ n'obodo ukwu. Ghaa maọbụ nyochaa tupu ojiji.","Ma'aikatar Lafiya tana ba da shawara cewa kada ana shan ruwan sama ba tare da an gyara shi ba, saboda gurɓatar muhalli na da yawa a wasu yankunan cikin birni. Ku tafasa ko tace shi kafin amfani da shi.","Ilé iṣẹ́ ìjọba tó ń bójú tó ọ̀ràn ìlera kìlọ̀ pé èèyàn ò gbọ́dọ̀ máa mu omi òjò tí wọn ò lò mọ́, nítorí pé ó ti di eléèérí gan-an láwọn ìlú ńlá kan. Tún fi omi ṣan tàbí kó o ṣàn kó o tó lò ó."
"Due to rising temperatures, the Lagos State Government is intensifying efforts to provide water access to communities facing shortages.","N'ihi okpomọkụ na-arị elu, Gọọmentị Legọs Steeti na-agbasi mbọ ike iji nye ndị obodo na-enwe ụkọ mmiri.","Saboda ƙaruwar zafi, Gwamnatin Jihar Lagos tana ƙara ƙoƙari don samar da ruwa ga al'ummomin da ke fuskantar ƙarancin ruwa.","Nítorí bí ooru ṣe ń ga, ìjọba ìpínlẹ̀ èkó ń ṣe akitiyan láti pèsè omi fún àwọn aráàlú tí wọ́n ń kojú àìtó."
The Meteorological Agency will begin community awareness programs on early warning systems for extreme weather. Look out for sessions in your area.,Ụlọọrụ na-ahụ maka ihu igwe ga-ebido mmemme mmata obodo na usoro ịdọ aka na ntị oge mbụ maka ihu igwe dị oke egwu. Chọọ ndị na-eme ya n'ebe i bi.,Hukumar Harkokin Yanayi za ta fara shirye-shiryen wayar da kan al'umma game da tsare-tsaren gargaɗin gabanin faruwa kan matsanancin yanayi. Ku bibiyi zaman da za a yi a yankinku.,Àjọ Tó Ń Rí sí Ìṣẹ̀lẹ̀ Ọ̀run yóò bẹ̀rẹ̀ ètò ìpolongo fún àwùjọ lórí ètò ìkìlọ̀ fún ojú ọjọ́ tó le koko. Wá àwọn tó ń ṣe é ládùúgbò rẹ.
"Government flood relief efforts are underway in communities affected by recent heavy rains. If you need assistance, contact local relief centres.","Gọọmentị na-agba mbọ inyere ndị ide mmiri metụtara aka n'obodo ndị nnukwu mmiri ozuzo a na-enwe na nso nso a. Ọ bụrụ na enyemaka dị gị mkpa, kpọtụrụ ụlọ ọrụ enyemaka dị n'ógbè gị.","Gwamnati na ci gaba da ba da agajin rage raɗaɗi ga al’ummomin da ruwan sama mai yawa ya shafa kwanan nan. Idan kuna buƙatar taimako, ku tuntuɓi cibiyoyin agaji na cikin gari.","Iṣẹ́ ìrànlọ́wọ́ tí ìjọba ń ṣe fún àwọn aráàlú tí omíyalé tó rọ̀ lẹ́nu àìpẹ́ yìí ṣàkóbá fún ti ń lọ lọ́nà. Tóo bá nílò ìrànlọ́wọ́, kàn sí àwọn ilé ìrànlọ́wọ́ tó wà ládùúgbò rẹ."
The Ministry of Power has issued an advisory on electrical safety during floods. Residents should avoid using appliances in flooded homes.,Mịnịstrị na-ahụ maka ọkụ eletrik ewepụtala ndụmọdụ maka nchekwa ọkụ eletrik n'oge ide mmiri. Ndị bi n'ụlọ ndị mmiri na-ezo kwesịrị izere iji ngwá ụlọ na-arụ ọrụ.,Ma’aikatar Makamashin Lantarki ta fitar da gargaɗi game da tsaron lantarki yayin ambaliya. Mazauna su guji amfani da kayan lantarki a cikin gidajen da ambaliya ta shafa.,Ilé Iṣẹ́ Agbára ti ṣe ìfilọ́lẹ̀ kan nípa ààbò iná mànàmáná lásìkò ìkún omi. Ó yẹ kí àwọn olùgbé yàgò fún lílo àwọn ohun èlò inú ilé tí omi bò.
"The air quality in Port Harcourt is poor today due to soot pollution. If you have respiratory issues, stay indoors as much as possible.","Ikuku dị na Port Harcourt adịghị mma taa n'ihi na e metoola ikuku ya. Ọ bụrụ na i nwere nsogbu n'iku ume, nọrọ n'ime ụlọ.","Ingancin iska a Port Harcourt ya yi ƙasa sosai yau saboda gurɓacewar hayaƙi. Idan kuna da matsalar numfashi, ku zauna a cikin gida gwargwadon iko.","Àìmọ́tótó afẹ́fẹ́ ní Port Harcourt kò dára lónìí nítorí ìbàyíkájẹ́ ọ̀rá. Bí o bá ní ìṣòro òdòdó èémí, dúró sínú ilé bó bá ti lè ṣeé ṣe tó."
"Malaria cases increase after heavy rainfall. If you have a fever and chills, get tested early, don’t assume it’s just stress.","Ọrịa ịba na-arị mgbe oke mmiri zoro. Ọ bụrụ na ị na-enwe ahụ ọkụ ma oyi na-atụ gị, mee nnyocha n'oge, e chekwala na ọ bụ ndọlị.","Kamuwa da cutar maleriya yana ƙaruwa bayan ruwan sama mai yawa. Idan kuna fama da zazzaɓi da jin sanyi, ku je ku yi gwaji da wuri, kada ku ɗaukuka gajiya ce kawai.","Àrùn ibà máa ń pọ̀ sí i nígbà tí òjò bá rọ̀ gan-an. Bí o bá ní ibà àti òtútù, ṣe àyẹ̀wò kíákíá, má ṣe rò pé wàhálà lásán ló fà á."
"Extreme heat can cause dehydration and dizziness. If you feel weak after being outside, drink water and rest.","Oké okpomọkụ nwere ime ka ahụ kpọnwụọ nakwa ajụ. Ọ bụrụ na ike agwụ gị mgbe ị nọ n'èzí, ṅụọ mmiri ma zuo ike.","Zafi mai tsanani na iya jawo bushewar jiki da jiri. Idan kuna jin rauni bayan fitowa waje, ku sha ruwa ku huta.","Ooru tó ń mú gan-an lè mú kí ara gbẹ táútáú, ó sì lè mú kí orí èèyàn máa wú. Tó o bá rẹ̀wẹ̀sì lẹ́yìn tó o jáde síta, mu omi kó o sì sinmi."
Heavy rains increase the risk of cholera outbreaks. Wash your hands regularly and ensure your drinking water is clean.,Oké mmiri ozuzo na-abawanye ọrịa ọgbụgbọ na ọnyụnyụ. Na-akwọ aka gị mgbe niile ma hụ na mmiri ị na-aṅụ dị ọcha.,Ruwan sama mai yawa yana ƙara haɗarin ɓarkewar cutar kwalara. Ku riƙa wanke hannuwanku akai-akai kuma ku tabbatar da tsabtar ruwan shanku.,Òjò tó máa ń rọ̀ gan-an máa ń jẹ́ kí àrùn kọlẹ́rà lè gbilẹ̀. Máa fọ ọwọ́ rẹ déédéé kó o sì rí i dájú pé omi tó o ń mu mọ́ tónítóní.
"If your water smells or looks different after a flood, don’t drink it. Boiling or treating it can save you from serious illness.","Ọ bụrụ na mmiri gị na-esi ísì maọbụ nwe ụcha pụrụ iche, aṅụla ya. Isi ya n'ọkụ maọbụ ịgwọ ya nwere ike ịchebe gị n'ezigbo ọrịa..","Idan ruwanku yana wari ko ya sauya launi bayan ambaliya, kada ku sha shi. Tafasa shi ko sarrafa shi na iya kare ku daga cuta mai tsanani.","Bí omi rẹ bá ní òórùn tàbí bó ṣe rí yàtọ̀ lẹ́yìn ìkún omi, má ṣe mu ún. Tó o bá se é tàbí tó o bá tọ́jú rẹ̀, o ò ní kó àrùn burúkú kankan."
"Rising temperatures can worsen skin infections. If you have persistent rashes, see a doctor before it spreads.","Ọnọdụ ihu igwe na-arị mwere ike ibute ọrịa ahụ. Ọ bụrụ na ahụ na-akọkarị gị ọkọ, gaa hụ dọkịta tupu ọ gbasaa.","Ƙaruwar zafi na iya tsananta cututtukan fata. Idan kuna fama da ƙuraje masu naci, ku je wajen likita kafin su yaɗu.","Bí ooru bá ń pọ̀ sí i, ó lè mú kí àrùn awọ ara le sí i. Tó o bá ń ní ẹ̀fọn tó ń bá a nìṣó, rí dókítà kó tó di pé ó tàn kálẹ̀."
"If you’re feeling dizzy or confused while using a generator indoors, get fresh air immediately. You might be inhaling carbon monoxide.","Ọ bụrụ na ajụ na-ebu gị maọbụ ị nwere mgbagwoju anya mgbe ị na- eji igwe na- enye ọkụ n'ime ụlọ, jee n'ebe ikuku dị ozugbo. Ị nwere ike ịna-ekuru kabọn monokzaịdị","Idan kuna jin jiri ko ruɗani yayin amfani da janareta a cikin gida, kufita nan da nan, ku samu iska mai kyau. Wataƙila kuna shaƙar gubar carbon monoxide ne.","Tó bá ń ṣe ẹ bí ẹni pé orí ẹ ti ń yí tàbí tó ń dà á láàmú nígbà tó o bá ń lo ẹ̀rọ amúlétutù nínú ilé, tètè lọ síbi tí atẹ́gùn tútù wà. Ó ṣeé ṣe kó jẹ́ pé afẹ́fẹ́ carbon monoxide lo mí sínú."
"Flooding isn’t just about water, it also spreads bacteria. Keep your feet dry and disinfect any wounds to avoid infections.","Ide mmiri abụghị naanị maka mmiri, ọ na-agbasakwa nje. Mee ka ụkwụ gị na-akọ akọ ma mechie ọnya ọbụla ị nwere iji zere ọrịa.","Ambaliya ba ruwa kaɗai ba ce, tana kuma yaɗa ƙwayoyin cuta. Ku kiyaye kafafunku daga jiƙewa, ku tsaftace duk wani rauni don guje wa kamuwa da cuta.","Ìkún omi kì í ṣe omi nìkan, ó tún máa ń tan kòkòrò àrùn kálẹ̀. Jẹ́ kí ẹsẹ̀ rẹ gbẹ, kó o sì se àwọn ọgbẹ́ tó bá wà kó má bàa kó àrùn."
"Food poisoning cases rise during power outages. If your fridge has been off for too long, check if your food is still safe to eat.","Ọrịa nsí a na-erite na nri na-arị mgbe ọkụ adịghị. Ọ bụrụ na ọ nọteela aka ị tinyere friji n'ọkụ, lelee ma nri gị ọ̀ ka dị mma iri.","Yawan faruwar gubar abinci na ƙaruwa lokacin da wutar kantarki ta yanke. Idan firij ɗinku ya daɗe a kashe, ku duba lafiyar abincinku ko har yanzu zai ciwu.","Àìtó iná mànàmáná máa ń mú kí àwọn tó ń jẹun yó pọ̀ sí i. Tó bá ti pẹ́ tí wọ́n ti pa fìríìjì rẹ, rí i bóyá oúnjẹ tó o rà ṣì dáa láti jẹ."
Mosquitoes breed fast after rainfall. Sleeping under a treated net is one of the simplest ways to protect yourself from malaria.,Anwụnta na-amụba ọsịsọ ma mmiri zosịa. Ịrahụ ụra n'ugbu anwụnta bụ otu n'ime ụzọ dị mfe isi chebe onwe gị n'aka ịba.,Sauro na haifuwa da sauri bayan ruwan sama. Yin barci cikin gidan sauro mai magani na daga cikin hanyoyi mafiya sauƙi na kariya daga cutar maleriya.,Àwọn ẹ̀fọn máa ń yára bí lẹ́yìn òjò. Ọ̀kan lára ọ̀nà tó rọrùn jù lọ téèyàn lè gbà dáàbò bo ara rẹ̀ lọ́wọ́ àìsàn ibà ni pé kó sùn sábẹ́ àwọ̀n tí wọ́n fi nǹkan tó ń dènà àrùn sí.
